Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M120-BHC-365W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,365.211,337.9,1.78,,,60,11.41,40.7,10.71,34.1,0.0070742,-0.127391,45.4,1.62516,11.4188,1.49061e-10,0.152532,197.495,6.45438,-0.381,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M120-HC-365W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,365.256,337,1.81,,,60,11.43,40.7,10.68,34.2,0.0062865,-0.113553,46,1.60567,11.4415,1.09477e-10,0.145951,144.612,16.6973,-0.38,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M120-HC-365W Black,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,365.256,340.7,1.83,,,40,11.43,40.7,10.68,34.2,0.0060579,-0.114367,44.2,1.57579,11.5629,6.74977e-11,0.150706,93.398,11.4144,-0.359,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M120-BHC-370W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,370.097,342.6,1.78,,,60,11.5,40.9,10.79,34.3,0.00713,-0.128017,45.4,1.63439,11.509,1.53032e-10,0.148514,190.787,6.61491,-0.381,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M120-HC-370W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,370.144,341.7,1.81,,,60,11.52,40.9,10.76,34.4,0.006336,-0.114111,46,1.61471,11.5316,1.12276e-10,0.142014,141.181,16.8634,-0.38,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M120-HC-370W Black,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,370.144,345.5,1.83,,,40,11.52,40.9,10.76,34.4,0.0061056,-0.114929,44.2,1.58467,11.6538,6.92584e-11,0.14676,91.8989,11.5775,-0.359,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M120-BHC-375W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,375.015,347.4,1.78,,,60,11.59,41.1,10.87,34.5,0.0071858,-0.128643,45.4,1.64361,11.5991,1.57066e-10,0.144555,184.591,6.77379,-0.381,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M120-HC-375W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,375.064,346.5,1.81,,,60,11.6,41.1,10.84,34.6,0.00638,-0.114669,46,1.62296,11.6112,1.1374e-10,0.138416,143.867,16.9186,-0.38,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M120-HC-375W Black,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,375.064,350.3,1.83,,,40,11.6,41.1,10.84,34.6,0.006148,-0.115491,44.2,1.59276,11.734,7.01673e-11,0.143154,93.0007,11.6311,-0.359,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M-BHC-395W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,395.28,367.1,1.95,,,72,10.29,48.7,9.76,40.5,0.0044247,-0.127107,45.4,1.82823,10.2942,2.75895e-11,0.262359,645.616,12.7008,-0.361,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M-HC-395W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,395.386,365.4,1.91,,,72,10.37,48.7,9.86,40.1,0.0043554,-0.128081,46.5,1.82374,10.3721,2.61441e-11,0.305791,1518.05,11.2801,-0.365,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M-BHC-400W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,400.248,371.8,1.95,,,72,10.33,48.9,9.81,40.8,0.0044419,-0.127629,45.4,1.83764,10.3333,2.85019e-11,0.246878,772.448,12.9578,-0.361,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M-HC-400W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,400.179,370.2,1.91,,,72,10.45,49,9.93,40.3,0.004389,-0.12887,46.5,1.83445,10.4526,2.61305e-11,0.310745,1255.5,11.2086,-0.365,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M-BHC-405W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,405.246,376.6,1.95,,,72,10.37,49.1,9.86,41.1,0.0044591,-0.128151,45.4,1.84703,10.3725,2.94298e-11,0.231566,958.516,13.2109,-0.361,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M-HC-405W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,405,375,1.91,,,72,10.52,49.2,10,40.5,0.0044184,-0.129396,46.5,1.84243,10.5223,2.65045e-11,0.30586,1379.12,11.2751,-0.365,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M-BHC-410W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,410.274,381.4,1.95,,,72,10.41,49.3,9.91,41.4,0.0044763,-0.128673,45.4,1.85641,10.4118,3.03731e-11,0.21642,1257.95,13.4602,-0.361,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M-HC-410W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,410.256,379.7,1.91,,,72,10.59,49.4,10.08,40.7,0.0044478,-0.129922,46.5,1.8495,10.5912,2.65559e-11,0.301104,2574.36,11.2272,-0.365,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M144-BHC-430W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,430.36,397.8,2.14,,,72,11.3,48.9,10.6,40.6,0.007006,-0.153057,45.4,1.94351,11.3106,1.31347e-10,0.225559,239.374,5.45391,-0.381,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M144-HC-430W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,430.36,397,2.12,,,72,11.19,49.2,10.6,40.6,0.0061545,-0.137268,46,1.90825,11.1942,7.06213e-11,0.264143,702.134,12.7677,-0.38,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M144-BHC-435W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,435.336,402.6,2.14,,,72,11.36,49.1,10.67,40.8,0.0070432,-0.153683,45.4,1.95094,11.3697,1.31353e-10,0.221793,260.798,5.40479,-0.381,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M144-HC-435W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,435.336,401.8,2.12,,,72,11.26,49.4,10.67,40.8,0.006193,-0.137826,46,1.91652,11.2639,7.15793e-11,0.259805,741.164,12.8325,-0.38,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M144-BHC-440W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,440.34,407.3,2.14,,,72,11.45,49.3,10.74,41,0.007099,-0.154309,45.4,1.96128,11.4606,1.36292e-10,0.217054,235.281,5.65737,-0.381,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M144-HC-440W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,440.34,406.6,2.12,,,72,11.33,49.6,10.74,41,0.0062315,-0.138384,46,1.92479,11.3337,7.25433e-11,0.255524,784.312,12.8968,-0.38,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M144-BHC-445W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,445.372,412.1,2.14,,,72,11.52,49.5,10.81,41.2,0.0071424,-0.154935,45.4,1.96968,11.5302,1.37957e-10,0.213054,240.341,5.7078,-0.381,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M144-HC-445W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,445.372,411.3,2.12,,,72,11.4,49.8,10.81,41.2,0.00627,-0.138942,46,1.93306,11.4034,7.35132e-11,0.251299,832.268,12.9606,-0.38,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M144-BHC-450W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,450.018,416.9,2.14,,,72,11.58,49.6,10.87,41.4,0.0071796,-0.155248,45.4,1.97636,11.5896,1.43543e-10,0.199938,241.977,6.00248,-0.381,N,SAM 2021.12.02,5/28/2022
Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd AS-6M144-HC-450W,Amerisolar-Worldwide Energy and Manufacturing USA Co. Ltd,Mono-c-Si,0,450.432,416.1,2.12,,,72,11.47,50,10.88,41.4,0.0063085,-0.1395,46,1.94134,11.4732,7.44891e-11,0.247129,885.883,13.024,-0.38,N,SAM 2021.12.02,5/28/2022
Andalay Solar ST-175-1AC1-A-A,Andalay Solar,Mono-c-Si,0,174.24,157.5,1.277,1.58,0.808,72,5.2,44.2,4.95,35.2,0.002288,-0.142324,46.4,1.7788,5.25463,8.44696e-11,0.765424,1530.63,5.38937,-0.435,N,SAM 2021.12.02,5/28/2022
Andalay Solar ST-175-1AC3-B-A,Andalay Solar,Mono-c-Si,0,174.24,157.5,1.277,1.58,0.808,72,5.2,44.2,4.95,35.2,0.002288,-0.142324,46.4,1.7788,5.25463,8.44696e-11,0.765424,1530.63,5.38937,-0.435,N,SAM 2021.12.02,5/28/2022
Andalay Solar ST-185-1AC1-A-A,Andalay Solar,Mono-c-Si,0,185.276,167.2,1.277,1.58,0.808,72,5.43,45,5.09,36.4,0.0029865,-0.1467,45.8,1.85551,5.43546,1.57306e-10,0.61443,611.534,9.02638,-0.436,N,SAM 2021.12.02,5/28/2022
Andalay Solar ST-185-1AC1-A-B,Andalay Solar,Mono-c-Si,0,185.276,167.2,1.277,1.58,0.808,72,5.43,45,5.09,36.4,0.0029865,-0.1467,45.8,1.85551,5.43546,1.57306e-10,0.61443,611.534,9.02638,-0.436,N,SAM 2021.12.02,5/28/2022
Andalay Solar ST-185-1AC3-B-A,Andalay Solar,Mono-c-Si,0,185.276,167.2,1.277,1.58,0.808,72,5.43,45,5.09,36.4,0.0029865,-0.1467,45.8,1.85551,5.43546,1.57306e-10,0.61443,611.534,9.02638,-0.436,N,SAM 2021.12.02,5/28/2022
Andalay Solar ST-185-1AC3-B-B,Andalay Solar,Mono-c-Si,0,185.276,167.2,1.277,1.58,0.808,72,5.43,45,5.09,36.4,0.0029865,-0.1467,45.8,1.85551,5.43546,1.57306e-10,0.61443,611.534,9.02638,-0.436,N,SAM 2021.12.02,5/28/2022
Andalay Solar ST-190-1AC1-A-B,Andalay Solar,Mono-c-Si,0,190.32,171.8,1.277,1.58,0.808,72,5.62,45.2,5.2,36.6,0.003091,-0.147352,45.8,1.87896,5.6323,1.95045e-10,0.585629,267.63,10.676,-0.436,N,SAM 2021.12.02,5/28/2022
Andalay Solar ST-190-1AC3-B-B,Andalay Solar,Mono-c-Si,0,190.32,171.8,1.277,1.58,0.808,72,5.62,45.2,5.2,36.6,0.003091,-0.147352,45.8,1.87896,5.6323,1.95045e-10,0.585629,267.63,10.676,-0.436,N,SAM 2021.12.02,5/28/2022
Andalay Solar ST-195-1AC1-A-B,Andalay Solar,Mono-c-Si,0,195.078,176.5,1.277,1.58,0.808,72,5.69,45.4,5.33,36.6,0.0031295,-0.148004,45.8,1.86912,5.69621,1.58727e-10,0.618801,567.153,8.69574,-0.436,N,SAM 2021.12.02,5/28/2022
Andalay Solar ST-195-1AC3-B-B,Andalay Solar,Mono-c-Si,0,195.078,176.5,1.277,1.58,0.808,72,5.69,45.4,5.33,36.6,0.0031295,-0.148004,45.8,1.86912,5.69621,1.58727e-10,0.618801,567.153,8.69574,-0.436,N,SAM 2021.12.02,5/28/2022
Andalay Solar LW-230-1-AC0-D-B,Andalay Solar,Multi-c-Si,0,229.804,204.4,1.619,1.644,0.985,60,8.38,36.6,7.87,29.2,0.005028,-0.12444,48.2,1.52681,8.38597,3.23024e-10,0.376603,528.42,6.86825,-0.45,N,SAM 2021.12.02,5/28/2022
Andalay Solar LW-230-1-AC1-A-B,Andalay Solar,Multi-c-Si,0,229.804,204.4,1.619,1.644,0.985,60,8.38,36.6,7.87,29.2,0.005028,-0.12444,48.2,1.52681,8.38597,3.23024e-10,0.376603,528.42,6.86825,-0.45,N,SAM 2021.12.02,5/28/2022
Andalay Solar LW-230-1-AC2-D-B,Andalay Solar,Multi-c-Si,0,229.804,204.4,1.619,1.644,0.985,60,8.38,36.6,7.87,29.2,0.005028,-0.12444,48.2,1.52681,8.38597,3.23024e-10,0.376603,528.42,6.86825,-0.45,N,SAM 2021.12.02,5/28/2022
Andalay Solar LW-230-1-AC3-B-B,Andalay Solar,Multi-c-Si,0,229.804,204.4,1.619,1.644,0.985,60,8.38,36.6,7.87,29.2,0.005028,-0.12444,48.2,1.52681,8.38597,3.23024e-10,0.376603,528.42,6.86825,-0.45,N,SAM 2021.12.02,5/28/2022
Andalay Solar LW-235-1-AC0-D-B,Andalay Solar,Multi-c-Si,0,236.8,209,1.619,1.644,0.985,60,8.45,37.2,8,29.6,0.00507,-0.12648,48.2,1.55026,8.5424,3.20398e-10,0.387692,418.866,6.65278,-0.45,N,SAM 2021.12.02,5/28/2022
Andalay Solar LW-235-1-AC1-A-B,Andalay Solar,Multi-c-Si,0,236.8,209,1.619,1.644,0.985,60,8.45,37.2,8,29.6,0.00507,-0.12648,48.2,1.55026,8.5424,3.20398e-10,0.387692,418.866,6.65278,-0.45,N,SAM 2021.12.02,5/28/2022
Andalay Solar LW-235-1-AC2-D-B,Andalay Solar,Multi-c-Si,0,236.8,209,1.619,1.644,0.985,60,8.45,37.2,8,29.6,0.00507,-0.12648,48.2,1.55026,8.5424,3.20398e-10,0.387692,418.866,6.65278,-0.45,N,SAM 2021.12.02,5/28/2022
Andalay Solar LW-235-1-AC3-B-B,Andalay Solar,Multi-c-Si,0,236.8,209,1.619,1.644,0.985,60,8.45,37.2,8,29.6,0.00507,-0.12648,48.2,1.55026,8.5424,3.20398e-10,0.387692,418.866,6.65278,-0.45,N,SAM 2021.12.02,5/28/2022
Andalay Solar LW-240-1-AC0-D-B,Andalay Solar,Multi-c-Si,0,239.89,213.6,1.619,1.644,0.985,60,8.56,37.4,8.05,29.8,0.005136,-0.12716,48.2,1.55782,8.56475,3.1874e-10,0.382385,689.052,6.56468,-0.45,N,SAM 2021.12.02,5/28/2022
Andalay Solar LW-240-1-AC1-A-B,Andalay Solar,Multi-c-Si,0,239.89,213.6,1.619,1.644,0.985,60,8.56,37.4,8.05,29.8,0.005136,-0.12716,48.2,1.55782,8.56475,3.1874e-10,0.382385,689.052,6.56468,-0.45,N,SAM 2021.12.02,5/28/2022
Andalay Solar LW-240-1-AC2-D-B,Andalay Solar,Multi-c-Si,0,239.89,213.6,1.619,1.644,0.985,60,8.56,37.4,8.05,29.8,0.005136,-0.12716,48.2,1.55782,8.56475,3.1874e-10,0.382385,689.052,6.56468,-0.45,N,SAM 2021.12.02,5/28/2022
Andalay Solar LW-240-1-AC3-B-B,Andalay Solar,Multi-c-Si,0,239.89,213.6,1.619,1.644,0.985,60,8.56,37.4,8.05,29.8,0.005136,-0.12716,48.2,1.55782,8.56475,3.1874e-10,0.382385,689.052,6.56468,-0.45,N,SAM 2021.12.02,5/28/2022
Andalay Solar TW-240-1-AC2-D-B,Andalay Solar,Multi-c-Si,0,239.73,212.4,1.277,1.58,0.808,72,8.48,36.2,7.86,30.5,0.005088,-0.13032,48.8,1.63918,8.4858,2.11604e-09,0.105974,155.05,17.4742,-0.49,N,SAM 2021.12.02,5/28/2022
Andalay Solar TW-245-1-AC2-D-B,Andalay Solar,Multi-c-Si,0,245.077,217,1.277,1.58,0.808,72,8.59,36.4,7.97,30.75,0.005154,-0.13104,48.8,1.64981,8.59502,2.19115e-09,0.0934507,159.769,17.683,-0.49,N,SAM 2021.12.02,5/28/2022
Andalay Solar TW-250-1-AC2-D-B,Andalay Solar,Multi-c-Si,0,250.29,221.6,1.277,1.58,0.808,72,8.75,36.8,8.1,30.9,0.00525,-0.13248,48.8,1.66427,8.75715,2.12144e-09,0.119394,146.053,17.2013,-0.49,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM160-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,159.996,141.5,1.277,1.58,0.808,72,5.12,42.42,4.57,35.01,0.0027648,-0.155681,46.9,1.92657,5.13666,1.30582e-09,0.374615,115.122,15.6145,-0.484,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM165-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,164.964,146,1.277,1.58,0.808,72,5.22,42.5,4.66,35.4,0.0028188,-0.155975,46.9,1.94145,5.23315,1.51125e-09,0.284836,113.08,16.8245,-0.484,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM170-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,170.168,150.5,1.277,1.58,0.808,72,5.35,42.7,4.78,35.6,0.002889,-0.156709,46.9,1.95062,5.36293,1.55084e-09,0.271467,112.329,16.8343,-0.484,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM175-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,174.833,155.1,1.277,1.58,0.808,72,5.45,43.1,4.87,35.9,0.002943,-0.158177,46.9,1.96753,5.46355,1.55638e-09,0.277325,111.582,16.6904,-0.484,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM180-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,180.139,159.6,1.277,1.58,0.808,72,5.59,43.3,4.99,36.1,0.0030186,-0.158911,46.9,1.97927,5.60368,1.64105e-09,0.262862,107.446,16.9585,-0.484,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM185-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,184.982,164.2,1.277,1.58,0.808,72,5.72,43.4,5.11,36.2,0.0030888,-0.159278,46.9,1.98334,5.73364,1.67133e-09,0.254143,106.571,16.911,-0.484,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM190-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,189.849,168.8,1.277,1.58,0.808,72,5.86,43.5,5.23,36.3,0.0031644,-0.159645,46.9,1.98987,5.87394,1.74738e-09,0.244148,102.617,17.1092,-0.484,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM195-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,194.931,173.4,1.277,1.58,0.808,72,6.01,43.6,5.37,36.3,0.0032454,-0.160012,46.9,1.98988,6.02517,1.70729e-09,0.258027,102.247,16.6401,-0.484,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM200-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,200.105,178,1.277,1.58,0.808,72,5.95,45.7,5.54,36.12,0.003213,-0.167719,46.9,1.96552,5.95896,4.68147e-10,0.713068,473.511,4.91859,-0.484,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJP205-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,205.1,182.3,1.627,1.64,0.992,60,7.84,35.1,7,29.3,0.0057232,-0.126711,46.9,1.59735,7.85872,2.08823e-09,0.148218,62.0611,17.761,-0.462,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJP210-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,209.916,186.9,1.627,1.64,0.992,60,8.01,35.2,7.14,29.4,0.0058473,-0.127072,46.9,1.60433,8.02918,2.20107e-09,0.142023,59.3238,18.0684,-0.462,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJP215-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,215.055,191.5,1.627,1.64,0.992,60,8.16,35.4,7.29,29.5,0.0059568,-0.127794,46.9,1.6086,8.18044,2.10525e-09,0.152139,60.7478,17.4505,-0.462,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM220-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,220.07,197.6,1.627,1.64,0.992,60,7.98,36.29,7.46,29.5,0.00265471,-0.118683,45.2,1.52145,7.9891,3.43763e-10,0.308833,270.971,12.4774,-0.46817,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJP220-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,220.07,196,1.627,1.64,0.992,60,8.32,35.4,7.46,29.5,0.0060736,-0.127794,46.9,1.60454,8.33978,2.03934e-09,0.150623,63.3674,16.9464,-0.462,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM225-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,224.96,202.2,1.627,1.64,0.992,60,8.13,36.41,7.6,29.6,0.00270461,-0.119075,45.2,1.52658,8.13928,3.50757e-10,0.303753,266.124,12.4913,-0.46817,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJP225-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,224.96,200.6,1.627,1.64,0.992,60,8.46,35.8,7.6,29.6,0.0061758,-0.129238,46.9,1.61256,8.4842,1.81144e-09,0.187227,65.4654,15.6477,-0.462,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM230-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,229.878,206.8,1.627,1.64,0.992,60,8.29,36.53,7.74,29.7,0.00275783,-0.119468,45.2,1.53279,8.30032,3.63753e-10,0.298354,239.614,12.6494,-0.46817,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJP230-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,230.056,205.2,1.627,1.64,0.992,60,8.6,36,7.72,29.8,0.006278,-0.12996,46.9,1.62359,8.62419,1.89094e-09,0.179597,63.8422,15.9024,-0.462,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM235-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,235.122,211.4,1.627,1.64,0.992,60,8.44,36.65,7.89,29.8,0.00280773,-0.11986,45.2,1.53677,8.4496,3.6483e-10,0.293797,258.292,12.5086,-0.46817,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJP235-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,234.9,209.8,1.627,1.64,0.992,60,8.75,36.1,7.83,30,0.0063875,-0.130321,46.9,1.63566,8.77326,2.12259e-09,0.158042,59.4426,16.8517,-0.462,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM240-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,240.097,216,1.627,1.64,0.992,60,8.59,36.78,8.03,29.9,0.00285764,-0.120285,45.2,1.54207,8.59981,3.70474e-10,0.290525,254.445,12.4882,-0.46817,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJP240-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,240.09,214.4,1.627,1.64,0.992,60,8.9,36.2,7.95,30.2,0.006497,-0.130682,46.9,1.64626,8.92155,2.33601e-09,0.137574,56.8069,17.6174,-0.462,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM245-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,245.014,220.6,1.627,1.64,0.992,60,8.71,37.02,8.14,30.1,0.00289756,-0.12107,45.2,1.55252,8.72013,3.77775e-10,0.287652,247.388,12.5404,-0.46817,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJP245-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,245.127,219,1.627,1.64,0.992,60,9.06,36.4,8.09,30.3,0.0066138,-0.131404,46.9,1.65347,9.08364,2.31856e-09,0.145642,55.8196,17.3733,-0.462,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM250-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,250.056,225.3,1.627,1.64,0.992,60,8.86,37.15,8.28,30.2,0.00294746,-0.121495,45.2,1.55782,8.87034,3.83394e-10,0.284586,243.932,12.5195,-0.46817,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJP250-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,249.888,223.6,1.627,1.64,0.992,60,9.21,36.5,8.22,30.4,0.0067233,-0.131765,46.9,1.65915,9.23378,2.39115e-09,0.14105,54.6256,17.5139,-0.462,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJM255-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,254.898,229.9,1.627,1.64,0.992,60,8.92,37.64,8.33,30.6,0.00296742,-0.123098,45.2,1.5791,8.93095,3.89887e-10,0.286081,232.996,12.6134,-0.46817,N,SAM 2021.12.02,5/28/2022
Anhui Rinengzhongtian Semiconductor Development QJP255-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,254.98,231,1.627,1.64,0.992,60,8.95,37.52,8.36,30.5,0.00501746,-0.123891,45.4,1.56775,8.96101,3.55445e-10,0.286078,232.49,10.4066,-0.44277,N,SAM 2021.12.02,5/28/2022
